,Title,Domestic_Total_Gross,UK_Total_Gross,Actors,Country,British,Budget,Genres
1156,Spring Breakers,14124284.0,1336958,"Selena Gomez, Vanessa Hudgens, James Franco, Rachel Korine, Ashley Benson",USA,0,5000000.0,Drama
1157,The Italian Job,106128601.0,12495933,"Seth Green, Charlize Theron, Edward Norton, Mos Def, Donald Sutherland, Jason Statham, Mark Wahlberg","USA, France, UK",1,60000000.0,Action
1158,Hellboy II: The Golden Army,75986503.0,13962118,"Seth MacFarlane, Selma Blair, (Voice), Ron Perlman","USA, Germany",0,85000000.0,Action
1159,A Knight's Tale,56569702.0,10137404,"Shannyn Sossamon, Rufus Sewell, Heath Ledger, Mark Addy, Paul Bettany",USA,1,65000000.0,Action
1160,The A-Team,77222099.0,15281498,"Sharlto Copley, ""Quinton Rampage Jackson"", Patrick Wilson, Jessica Biel, Liam Neeson, Bradley Cooper",USA,1,110000000.0,Action
1161,District 9,115646235.0,14511508,Sharlto Copley,"USA, New Zealand, Canada, South Africa",0,30000000.0,Sci-Fi
1162,Catwoman,40202379.0,2562405,"Sharon Stone, Halle Berry, Benjamin Bratt",USA,0,100000000.0,Action
1163,Lovelace,356582.0,307346,"Sharon Stone, James Franco, Bobby Cannavale, Amanda Seyfried, Adam Brody, Juno Temple, Eric Roberts, Wes Bentley, Chris Noth, Hank Azaria, Chloe Sevigny, Robert Patrick, Peter Sarsgaard",USA,1,,Drama
1164,White Chicks,70831760.0,6352236,"Shawn Wayans, Marlon Wayans",USA,0,37000000.0,Comedy
1165,In Her Shoes,32880591.0,7700725,"Shirley MacLaine, Toni Collette, Cameron Diaz","USA, Germany, UK",0,,Comedy
1166,The Devil's Rejects,17044981.0,1508964,"Sid Haig, Bill Moseley, Sheri Moon Zombie, William Forsythe","USA, Germany",0,7000000.0,Horror
1167,American Sniper,47842467.0,20735943,"Sienna Miller, Bradley Cooper",USA,1,58800000.0,Drama
1168,Unfinished Business,10219501.0,1057035,"Sienna Miller, Dave Franco, Tom Wilkinson, Vince Vaughn",USA,1,35000000.0,Comedy
1169,Factory Girl,1675241.0,964048,"Sienna Miller, Guy Pearce, Mary Elizabeth Winstead, Jimmy Fallon, Hayden Christensen",USA,1,,Drama
1170,Casanova,11304403.0,1998984,"Sienna Miller, Lena Olin, Jeremy Irons, Oliver Platt, Heath Ledger",USA,1,,Comedy
1171,BRATZ,10010209.0,8003569,"Skyler Shaye, Chelsea Staub, Jon Voight, Lainie Kazan, Nathalia Ramos, Logan Browning, Janel Parrish",USA,0,,Comedy
1172,Shortbus,1985292.0,399162,"Sook-Yin Lee, Paul Dawson, Lindsay Beamish, PJ DeBoy",USA,0,,Comedy
1173,Raising Helen,37486512.0,894222,"Spencer Breslin, Joan Cusack, John Corbett, Kate Hudson, Abigail Breslin, Helen Mirren, Hayden Panettiere",USA,1,,Comedy
1174,Shall We Dance,57890460.0,7592444,"Stanley Tucci, Richard Gere, Jennifer Lopez, Susan Sarandon",USA,0,50000000.0,Drama
1175,Exorcist: The Beginning,41821986.0,2257660,Stellan Skarsgard,USA,0,80000000.0,Horror
1176,R.I.P.D.,33618855.0,2244840,"Stephanie Szostak, Mary-Louise Parker, Kevin Bacon, Jeff Bridges, Ryan Reynolds",USA,0,130000000.0,Action
1177,The Hours,41675994.0,6732547,"Stephen Dillane, John C. Reilly, Allison Janney, Claire Danes, Jeff Daniels, Meryl Streep, Miranda Richardson, Toni Collette, Julianne Moore, Nicole Kidman, Ed Harris","USA, UK",1,25000000.0,Drama
1178,Somewhere,1785645.0,744681,"Stephen Dorff, Michelle Monaghan, Elle Fanning","USA, UK, Italy, Japan",0,7000000.0,Comedy
1179,Monster House,73661010.0,12294750,"Steve Buscemi* , , Kathleen Turner* , (Voice), Jon Heder*, Kevin James*, Jason Lee* , Maggie Gyllenhaal*",USA,0,75000000.0,Adventure
1180,Get Smart,130319208.0,9015891,"Steve Carell, The Rock, Anne Hathaway, Terence Stamp",USA,1,80000000.0,Action
1181,Hope Springs,63536011.0,6527288,"Steve Carell, Tommy Lee Jones, Jean Smart, Meryl Streep, Mimi Rogers*",USA,0,,Comedy
1182,Ruby Sparks,2540106.0,1259703,"Steve Coogan*, Antonio Banderas, Annette Bening, Chris Messina, Elliott Gould, Zoe Kazan, Alia Shawkat*, Paul Dano",USA,0,,Comedy
1183,Ella Enchanted,22918387.0,1517761,"Steve Coogan*, Cary Elwes, Anne Hathaway, (Voice)","USA, Ireland, UK",1,31000000.0,Adventure
1184,The Pink Panther 2,35922978.0,4675653,"Steve Martin, Emily Mortimer, Andy Garcia, Alfred Molina, Jean Reno, Aishwarya Rai",USA,1,70000000.0,Action
1185,It's Complicated,112735375.0,13881029,"Steve Martin, Meryl Streep, Lake Bell, John Krasinski, Alec Baldwin, Zoe Kazan","USA, Japan",0,85000000.0,Comedy
1186,Bringing Down the House,132716677.0,5786550,"Steve Martin, Queen Latifah",USA,0,33000000.0,Comedy
1187,Rescue Dawn,5490423.0,554373,"Steve Zahn, Christian Bale, Jeremy Davies","USA, Luxembourg",1,,War
1188,A Perfect Getaway,15515460.0,1400593,"Steve Zahn, Timothy Olyphant, Chris Hemsworth, Milla Jovovich",USA,0,14000000.0,Thriller
1189,Diary of a Wimpy Kid: Rodrick Rules,52698535.0,8507987,"Steve Zahn, Zachary Gordon, Devon Bostick, Rachael Harris",USA,0,21000000.0,Comedy
1190,Diary of a Wimpy Kid: Dog Days,49008662.0,12925088,"Steve Zahn, Zachary Gordon, Devon Bostick, Rachael Harris","USA, Canada",0,22000000.0,Comedy
1191,Life of Pi,124987023.0,45489770,Suraj Sharma,"USA, Taiwan, UK, Canada",0,120000000.0,Adventure
1192,Made of Honor,46012734.0,4699956,"Sydney Pollack, Michelle Monaghan, Chris Messina, Kadeem Hardison, Patrick Dempsey","USA, UK",0,40000000.0,Comedy
1193,Michael Clayton,49033882.0,4211739,"Sydney Pollack, Tilda Swinton, Tom Wilkinson, George Clooney",USA,1,,Thriller
1194,Changing Lanes,66818548.0,4395522,"Sydney Pollack, Toni Collette, Amanda Peet, Samuel L. Jackson, Ben Affleck",USA,0,45000000.0,Thriller
1195,Four Brothers,74494381.0,4451373,"Taraji P. Henson, Garrett Hedlund, Terrence Howard, Tyrese Gibson, Mark Wahlberg, Andre Benjamin",USA,0,45000000.0,Action
1196,The Karate Kid,176591618.0,19762070,"Taraji P. Henson, Jackie Chan, Jaden Smith",USA,0,40000000.0,Action
1197,The Curious Case of Benjamin Button,127509326.0,13341148,"Taraji P. Henson, Jared Harris, Brad Pitt, Cate Blanchett, Julia Ormond, Tilda Swinton, Elle Fanning",USA,1,150000000.0,Drama
1198,Think Like a Man Too,65182182.0,582941,"Taraji P. Henson, Michael Ealy, Regina Hall, Gabrielle Union, Jerry Ferrara, Kevin Hart, Romany Malco, Wendi McLendon-Covey, Meagan Good",USA,0,24000000.0,Comedy
1199,John Carter,73078100.0,7431120,"Taylor Kitsch, , Samantha Morton , Lynn Collins,  ",USA,0,250000000.0,Adventure
1200,Lone Survivor,125095601.0,3495458,"Taylor Kitsch, Ben Foster, Eric Bana, Alexander Ludwig, Mark Wahlberg, Emile Hirsch",USA,0,40000000.0,Action
1201,The Covenant,23380495.0,657855,"Taylor Kitsch, Chace Crawford, Steven Strait, Sebastian Stan, Jessica Lucas",USA,0,,Horror
1202,Savages,47382068.0,1334028,"Taylor Kitsch, John Travolta, Salma Hayek, Blake Lively, Joel David Moore*, Aaron Johnson, Benicio Del Toro, Emile Hirsch, Uma Thurman",USA,0,45000000.0,Thriller
1203,Battleship,65422625.0,12216671,"Taylor Kitsch, Rihanna, Liam Neeson, Brooklyn Decker",USA,1,209000000.0,Action
1204,Abduction,28087155.0,3668455,"Taylor Lautner, Lily Collins, Sigourney Weaver, Alfred Molina, Elisabeth Rohm*, Maria Bello, Jason Isaacs, Michael Nyqvist",USA,1,35000000.0,Action
1205,The Lucky One,60457138.0,4548437,"Taylor Schilling, Zac Efron, Blythe Danner, Jay R. Ferguson",USA,0,,Romance
1206,Spanglish,42726869.0,1054771,"Tea Leoni, Adam Sandler, Paz Vega, Thomas Haden Church*",USA,0,80000000.0,Comedy
1207,Tower Heist,78046570.0,7060653,"Tea Leoni, Michael Pena, Matthew Broderick, Gabourey Sidibe, Alan Alda, Ben Stiller, Casey Affleck, Kate Upton*, Eddie Murphy",USA,0,75000000.0,Comedy
1208,Ghost Town,13367624.0,10292743,"Tea Leoni, Ricky Gervais, Greg Kinnear, Kristen Wiig",USA,1,20000000.0,Comedy
1209,Earth to Echo,38934842.0,4842885,"Teo Halm, Astro, Reese Hartwig, Ella Wahlestedt",USA,0,13000000.0,Adventure
1210,I Am Number Four,55100437.0,5045495,"Teresa Palmer, Callan McAuliffe, Dianna Agron, Timothy Olyphant, Alex Pettyfer, Kevin Durand",USA,1,60000000.0,Adventure
1211,Warm Bodies,66380662.0,4250343,"Teresa Palmer, Rob Corddry, Dave Franco, Nicholas Hoult, Analeigh Tipton, John Malkovich","USA, Canada",1,35000000.0,Drama
1212,Meet the Fockers,279261160.0,54428276,"Teri Polo, Barbra Streisand, (Cameo), Owen Wilson*, Ben Stiller, Dustin Hoffman, Robert DeNiro, Blythe Danner",USA,0,80000000.0,Comedy
1213,Little Fockers,148438600.0,30669391,"Teri Polo, Barbra Streisand, Harvey Keitel, Owen Wilson, Ben Stiller, Kevin Hart*, Dustin Hoffman, Jessica Alba, Robert DeNiro, Blythe Danner",USA,0,100000000.0,Comedy
1214,Ray,75331600.0,4229297,"Terrence Howard*, Jamie Foxx",USA,0,40000000.0,Drama
1215,Norbit,95673607.0,11338670,"Thandie Newton, Eddie Griffin, Eddie Murphy, Cuba Gooding, Jr.",USA,1,60000000.0,Comedy
1216,The Pursuit of Happyness,163566459.0,18852776,"Thandie Newton, Jaden Smith, Will Smith",USA,1,55000000.0,Drama
1217,G.I. Joe: Retaliation,122523060.0,11544884,"The Rock, Adrianne Palicki, Ray Stevenson, Jonathan Pryce, Bruce Willis, Channing Tatum, Luke Bracey*",USA,1,130000000.0,Action
1218,The Other Guys,119219978.0,12605131,"The Rock, Anne Heche, Michael Keaton, Will Ferrell, Ray Stevenson, Samuel L. Jackson, Steve Coogan, Rob Riggle, Eva Mendes, Mark Wahlberg",USA,1,100000000.0,Action
1219,Faster,23240020.0,488515,"The Rock, Billy Bob Thornton, Maggie Grace, Tom Berenger, Moon Bloodgood, Mike Epps, Carla Gugino, Jennifer Carpenter",USA,0,24000000.0,Action
1220,Be Cool,56046979.0,7978177,"The Rock, John Travolta, Vince Vaughn, Danny DeVito, Andre Benjamin, Cedric the Entertainer, Uma Thurman",USA,0,53000000.0,Comedy
1221,Walking Tall,46437717.0,1459962,"The Rock, Johnny Knoxville",USA,0,46000000.0,Action
1222,The Rundown,47726342.0,3742875,"The Rock, Rosario Dawson, Seann William Scott, Christopher Walken",USA,0,85000000.0,Action
1223,Hercules,72688614.0,9112916,"The Rock, Rufus Sewell, Ian McShane, Joseph Fiennes, John Hurt",USA,1,100000000.0,Action
1224,Journey 2: The Mysterious Island,103860290.0,10709999,"The Rock, Vanessa Hudgens, Kristin Davis, Luis Guzman, Josh Hutcherson, Michael Caine",USA,1,79000000.0,Adventure
1225,Fast & Furious 6,238679850.0,38277406,"The Rock, ""Chris Ludacris Bridges"", Michelle Rodriguez, Paul Walker, Jordana Brewster, Vin Diesel, Gina Carano, Tyrese Gibson, Luke Evans",USA,1,160000000.0,Action
1226,Fast Five,209837675.0,30243825,"The Rock, ""Chris Ludacris Bridges"", Paul Walker, Jordana Brewster, Vin Diesel, Tyrese Gibson",USA,0,125000000.0,Action
1227,Gridiron Gang,38432823.0,443628,The Rock,USA,0,30000000.0,Drama
1228,Underworld Awakening,62321039.0,5071675,"Theo James, Michael Ealy, Stephen Rea, Kate Beckinsale",USA,1,70000000.0,Action
1229,Sideways,71503593.0,7092139,"Thomas Haden Church, Virginia Madsen, Paul Giamatti","USA, Hungary",0,16000000.0,Comedy
1230,The Mist,25594957.0,1079390,"Thomas Jane, Alexa Davalos",USA,0,18000000.0,Horror
1231,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",291710957.0,77933064,"Tilda Swinton, (Voice), Jim Broadbent*, James McAvoy*, Liam Neeson*","USA, UK",1,180000000.0,Fantasy
1232,Broken Flowers,13744960.0,3429873,"Tilda Swinton*, Chloe Sevigny*, Julie Delpy, Jeffrey Wright, Sharon Stone, Bill Murray","USA, France",0,,Comedy
1233,The Santa Clause 3: The Escape Clause,84500122.0,12353767,"Tim Allen, Abigail Breslin",USA,0,,Comedy
1234,Christmas with the Kranks,73780539.0,7779700,Tim Allen,USA,0,60000000.0,Comedy
1235,Lincoln,182207973.0,13264838,"Tim Blake Nelson*, David Strathairn, Daniel Day-Lewis, Hal Holbrook, John Hawkes*, James Spader, Walton Goggins*, Lee Pace*, David Oyelowo*, Michael Stuhlbarg*, Sally Field, Joseph Gordon-Levitt, Bruce McGill*, Jackie Earle Haley*, Tommy Lee Jones, Jared Harris*, Lukas Haas*, Dane DeHaan*",USA,1,65000000.0,Drama
1236,Arbitrage,7919574.0,2155376,"Tim Roth, Richard Gere, Susan Sarandon, Brit Marling","USA, Poland",1,,Drama
1237,Alice in Wonderland,334191110.0,64437055,"Timothy Spall , Michael Sheen, Helena Bonham Carter, (Voice), Crispin Glover, Johnny Depp, Anne Hathaway, Alan Rickman, Mia Wasikowska",USA,1,200000000.0,Adventure
1238,Transformers: Age of Extinction,245439076.0,33175952,"TJ Miller, Kelsey Grammer, Jack Reynor, Mark Wahlberg, Stanley Tucci, Nicola Peltz","USA, China",0,210000000.0,Action
1239,Saw IV,63300095.0,12922917,"Tobin Bell, Costas Mandylor, Scott Patterson, Betsy Russell","USA, Canada",0,,Horror
1240,Saw V,56746769.0,10436769,"Tobin Bell, Costas Mandylor, Scott Patterson, Betsy Russell","USA, Canada",0,10800000.0,Horror
1241,Saw III,80238724.0,16759407,"Tobin Bell, Shawnee Smith, Angus Macfadyen, Bahar Soomekh","USA, Canada",0,10000000.0,Horror
1242,Saw II,87039965.0,13701335,"Tobin Bell, Shawnee Smith, Donnie Wahlberg, Erik Knudsen","USA, Canada",0,4000000.0,Horror
1243,Rock of Ages,38518613.0,4453274,"Tom Cruise, Catherine Zeta-Jones, Malin Akerman, Alec Baldwin, Diego Boneta, Russell Brand, Julianne Hough, Mary J. Blige, Paul Giamatti",USA,1,75000000.0,Drama
1244,Oblivion,89107235.0,16281137,"Tom Cruise, Melissa Leo, Andrea Riseborough, Morgan Freeman, Olga Kurylenko, Nikolaj Coster-Waldau",USA,0,120000000.0,Adventure
1245,Mission: Impossible III,134029801.0,29032559,"Tom Cruise, Simon Pegg, Ving Rhames, Philip Seymour Hoffman, Michelle Monaghan, Billy Crudup, Maggie Q, Keri Russell, Jonathan Rhys Meyers, Laurence Fishburne, Eddie Marsan","USA, Germany, China",1,150000000.0,Action
1246,Parental Guidance,77267296.0,7518177,"Tom Everett Scott, Bette Midler, Marisa Tomei, Billy Crystal",USA,0,25000000.0,Comedy
1247,Lassie,652163.0,2236185,"Tom Guiry, Helen Slater, Jon Tenney, Brittany Boyd",USA,0,,Adventure
1248,Captain Phillips,107100855.0,25642369,"Tom Hanks, Catherine Keener",USA,0,55000000.0,Drama
1249,The Ladykillers,39799191.0,3797723,"Tom Hanks, Marlon Wayans",USA,0,35000000.0,Comedy
1250,Star Trek: Nemesis,43254409.0,7628023,"Tom Hardy, Patrick Stewart",USA,1,60000000.0,Adventure
1251,War Horse,79884879.0,29572235,"Tom Hiddleston, Benedict Cumberbatch, Emily Watson, David Thewlis",USA,1,66000000.0,War
1252,Hanna,40259119.0,6090635,"Tom Hollander, Cate Blanchett, Eric Bana, Olivia Williams, Jason Flemyng, Saoirse Ronan","USA, UK, Germany",1,30000000.0,Adventure
1253,Strength and Honor,51933.0,366788,"Tomas Arana, Simon Atherton, Rosemary Burrows, Kathleen Coleman",USA,0,,Drama
1254,Man of the House,19699706.0,556308,"Tommy Lee Jones, Cedric the Entertainer",USA,0,,Comedy
1255,In the Valley of Elah,6777741.0,1734605,"Tommy Lee Jones, Josh Brolin, Zoe Kazan, Susan Sarandon, Charlize Theron",USA,0,,Drama
1256,The Family,36918811.0,1793788,"Tommy Lee Jones, Michelle Pfeiffer, Dianna Agron, Robert DeNiro","USA, France",0,30000000.0,Action
1257,The Hunted,34244097.0,1928152,Tommy Lee Jones,USA,0,55000000.0,Action
1258,Enough Said,17550872.0,809422,"Toni Collette, Catherine Keener, Julia Louis-Dreyfus, James Gandolfini",USA,0,,Comedy
1259,Divergent,150947895.0,11110379,"Tony Goldwyn, Ashley Judd, Miles Teller, Kate Winslet, Maggie Q, Shailene Woodley, Ansel Elgort, Theo James, Jai Courtney, Ray Stevenson",USA,1,85000000.0,Action
1260,Team America: World Police,32786074.0,9396077,"Trey Parker, Matt Stone, Kristen Miller, Masasa Moyo","USA, Germany",0,32000000.0,Comedy
1261,The Incredible Hulk,134806913.0,16227041,"Ty Burrell, Tim Blake Nelson, Edward Norton, William Hurt, Liv Tyler, Tim Roth, Robert Downey, Jr.*",USA,1,150000000.0,Action
1262,The Tree of Life,13303319.0,2769160,"Tye Sheridan, Brad Pitt, Sean Penn, Jessica Chastain",USA,0,32000000.0,Drama
1263,Flight of the Phoenix,21009180.0,1057535,"Tyrese Gibson, Giovanni Ribisi, Dennis Quaid, Miranda Otto, Hugh Laurie",USA,1,45000000.0,Adventure
1264,"Kiss Kiss, Bang Bang",4243756.0,2833928,"Val Kilmer, Robert Downey, Jr., Michelle Monaghan",USA,0,15000000.0,Action
1265,Orphan,41596251.0,2096667,"Vera Farmiga, Peter Sarsgaard","USA, Canada, Germany, France",0,,Horror
1266,The Manchurian Candidate,65955630.0,3819528,"Vera Farmiga*, Meryl Streep, Denzel Washington, Jon Voight, Jeffrey Wright, Liev Schreiber, Anthony Mackie",USA,0,80000000.0,Thriller
1267,Hidalgo,67303450.0,1756048,Viggo Mortensen,"USA, Morocco",0,100000000.0,Adventure
1268,A Man Apart,26736098.0,2037053,"Vin Diesel, Timothy Olyphant","USA, Germany",0,36000000.0,Action
1269,The Watch,35353000.0,6005477,"Vince Vaughn, (Cameo), Andy Samberg*, Richard Ayoade, Will Forte, Rosemarie DeWitt, Ben Stiller, Jonah Hill",USA,0,68000000.0,Comedy
1270,Delivery Man,30664106.0,5146759,"Vince Vaughn, Chris Pratt, Britt Robertson, Cobie Smulders",USA,0,26000000.0,Comedy
1271,The Internship,44672764.0,5331311,"Vince Vaughn, Josh Gad, Aasif Mandvi, John Goodman, Max Minghella, Owen Wilson, Rose Byrne",USA,0,58000000.0,Comedy
1272,The Dilemma,48475290.0,4584381,"Vince Vaughn, Kevin James, Queen Latifah, Winona Ryder, Jennifer Connelly, Channing Tatum",USA,0,70000000.0,Comedy
1273,Couples Retreat,109204945.0,8999415,"Vince Vaughn, Kristen Bell, Kristin Davis, Jon Favreau, Malin Akerman, Jean Reno, Jason Bateman",USA,0,70000000.0,Comedy
1274,Starsky and Hutch,88237754.0,22714898,"Vince Vaughn, Will Ferrell*, Owen Wilson, Ben Stiller, Jason Bateman, Snoop Dogg",USA,0,60000000.0,Action
1275,Fred Claus,72006777.0,13344768,"Vince Vaughn, ""Chris Ludacris Bridges"", Kathy Bates, Kevin Spacey, Elizabeth Banks, Rachel Weisz, Jeffrey Dean Morgan*, Paul Giamatti",USA,1,,Comedy
1276,Black Swan,106954678.0,26014490,"Vincent Cassel, Barbara Hershey, Winona Ryder, Sebastian Stan*, Mila Kunis, Natalie Portman",USA,0,13000000.0,Drama
1277,Surrogates,38577772.0,4940897,"Ving Rhames, Boris Kodjoe, Bruce Willis, James Cromwell, Radha Mitchell, Rosamund Pike",USA,1,80000000.0,Action
1278,Prisoners,61002302.0,11696672,"Viola Davis, Jake Gyllenhaal, Hugh Jackman, Maria Bello, Terrence Howard, Melissa Leo, Paul Dano",USA,0,46000000.0,Action
1279,The American,35606376.0,2170991,"Violante Placido, George Clooney","USA, UK",0,20000000.0,Drama
1280,Firewall,48751189.0,2234517,"Virginia Madsen, Harrison Ford, Paul Bettany","USA, Australia",1,,Thriller
1281,Apollo 18,17687709.0,1715859,"Warren Christie, Lloyd Owen, Ryan Robbins, Michael Kopsa","USA, Canada",0,5000000.0,Thriller
1282,Grizzly Man,3178403.0,409755,"Werner Herzog, Carol Dexter, Val Dexter, Sam Egli",USA,0,,Documentary
1283,The Expendables 3,39322544.0,6473058,"Wesley Snipes, Dolph Lundgren, Randy Couture, Antonio Banderas, Arnold Schwarzenegger, Terry Crews, Kelsey Grammer, Harrison Ford, Jet Li, Ronda Rousey, Robert Davi, Jason Statham, Sylvester Stallone, Mel Gibson, Kellan Lutz","USA, France",1,,Action
1284,Blade: Trinity,52411906.0,12911545,"Wesley Snipes, Parker Posey, Jessica Biel, Ryan Reynolds",USA,0,65000000.0,Action
1285,The Aristocrats,6377461.0,288650,"Whoopi Goldberg*, Chris Rock*, Robin Williams*",USA,0,,Documentary
1286,Curious George,58360760.0,2731997,"Will Ferrell, Drew Barrymore, (Voice)",USA,0,50000000.0,Animation
1287,Stranger Than Fiction,40660952.0,1918713,"Will Ferrell, Dustin Hoffman, Maggie Gyllenhaal, Emma Thompson, Queen Latifah",USA,1,30000000.0,Comedy
1288,Kicking and Screaming,52842724.0,1364703,"Will Ferrell, Josh Hutcherson, Robert Duvall",USA,0,45000000.0,Comedy
1289,Get Hard,79348835.0,6248605,"Will Ferrell, Kevin Hart, Craig T. Nelson, T.I., Alison Brie",USA,0,40000000.0,Comedy
1290,Bewitched,63313159.0,8148111,"Will Ferrell, Michael Caine, Nicole Kidman, Shirley MacLaine, Steve Carell*, Jason Schwartzman",USA,1,85000000.0,Comedy
1291,The Producers,19398532.0,4919699,"Will Ferrell, Nathan Lane, Matthew Broderick, Uma Thurman",USA,0,45000000.0,Drama
1292,Beerfest,19185184.0,738207,"Will Forte, ""MoNique*""","USA, Australia",0,,Comedy
1293,I Am Legend,256393010.0,51672734,Will Smith,USA,0,150000000.0,Horror
1294,Inside Man,88513495.0,14477305,"Willem Dafoe, Clive Owen, Jodie Foster, Denzel Washington",USA,1,45000000.0,Thriller
1295,Out of the Furnace,11330849.0,518492,"Willem Dafoe, Woody Harrelson, Christian Bale, Casey Affleck, Forest Whitaker, Sam Shepard, Zoe Saldana","USA, UK",1,22000000.0,Thriller
1296,Spider-Man 2,373585825.0,49702580,"Willem Dafoe*, James Franco, (Cameo), Kirsten Dunst, Alfred Molina, J.K. Simmons, Tobey Maguire, Elizabeth Banks*",USA,1,200000000.0,Action
1297,Seabiscuit,120277854.0,5214289,"William H. Macy, Chris Cooper, Tobey Maguire, Jeff Bridges, Elizabeth Banks",USA,0,87000000.0,Drama
1298,Bobby,11242801.0,1582346,"William H. Macy, Freddy Rodriguez, Mary Elizabeth Winstead, Nick Cannon, Laurence Fishburne, Lindsay Lohan, Kip Pardue, Emilio Estevez, Sharon Stone, Elijah Wood, Martin Sheen, Helen Hunt, Heather Graham, Demi Moore, Joy Bryant, James Marsden, Joshua Jackson, Anthony Hopkins, Ashton Kutcher, Christian Slater, Shia LaBeouf",USA,1,,Drama
1299,The Sessions,6002451.0,374044,"William H. Macy, John Hawkes, Helen Hunt",USA,0,,Drama
1300,Thank You for Smoking,24793509.0,2176400,"William H. Macy, Katie Holmes, Robert Duvall, Rob Lowe, Adam Brody, Maria Bello, Sam Elliott, Aaron Eckhart",USA,0,6500000.0,Comedy
