http://www.boxofficemojo.com/movies/?id=salt10.htm,Salt,118311368,7/23/10,11321253,"['Angelina Jolie', 'Liev Schreiber', 'Chiwetel Ejiofor']",['USA'],1
http://www.boxofficemojo.com/movies/?id=ihop.htm,Hop,108085305,4/1/11,12235046,"['Kaley Cuoco', 'Hugh Laurie', 'Chelsea Handler', '(Voice)', 'Elizabeth Perkins', 'Russell Brand', 'James Marsden']",['USA'],1
http://www.boxofficemojo.com/movies/?id=eye07.htm,The Eye,31418697,2/1/08,3648328,"['Chloe Moretz', 'Parker Posey', 'Jessica Alba', 'Rade Serbedzija', 'Alessandro Nivola']","['USA', 'Canada']",0
http://www.boxofficemojo.com/movies/?id=lego.htm,The LEGO Movie,257760692,2/7/14,56890654,"['', ' ', '(Voice)', 'Chris Pratt', 'Nick Offerman ', 'Will Arnett ', 'Morgan Freeman']","['Australia', 'USA', 'Denmark']",0
http://www.boxofficemojo.com/movies/?id=boyhood.htm,Boyhood,25352281,7/11/14,4840251,"['Ethan Hawke', 'Patricia Arquette']",['USA'],0
http://www.boxofficemojo.com/movies/?id=brick.htm,Brick,2075743,3/31/06,1330381,"['Emilie de Ravin', 'Joseph Gordon-Levitt', 'Lukas Haas']",['USA'],0
http://www.boxofficemojo.com/movies/?id=wayback.htm,The Way Back,2701859,1/21/11,84883,"['Colin Farrell', 'Mark Strong', 'Ed Harris', 'Jim Sturgess', 'Saoirse Ronan']","['USA', 'United Arab Emirates', 'Poland']",1
http://www.boxofficemojo.com/movies/?id=brickmansions.htm,Brick Mansions,20396829,4/25/14,468079,"['David Belle', 'RZA', 'Paul Walker']","['France', 'Canada']",0
http://www.boxofficemojo.com/movies/?id=untitledsnowwhite.htm,Mirror Mirror,64935167,3/30/12,11908879,"['Sean Bean', 'Lily Collins', 'Nathan Lane', 'Julia Roberts', 'Armie Hammer']","['USA', 'Canada']",1
http://www.boxofficemojo.com/movies/?id=contraband.htm,Contraband,66528000,1/13/12,3312446,"['Ben Foster', 'Giovanni Ribisi', 'Kate Beckinsale', 'Diego Luna', 'J.K. Simmons', 'Mark Wahlberg', 'Lukas Haas']","['USA', 'UK', 'France']",1
http://www.boxofficemojo.com/movies/?id=300sequel.htm,300: Rise of An Empire,106580051,3/7/14,12925711,"['Lena Headey', 'Rodrigo Santoro', 'David Wenham', 'Eva Green', ""Jack O'Connell"", 'Sullivan Stapleton']",['USA'],1
http://www.boxofficemojo.com/movies/?id=whiplash.htm,Whiplash,,10/10/14,2446616,"['Paul Reiser', 'Miles Teller', 'J.K. Simmons', 'Melissa Benoist']",['USA'],0
http://www.boxofficemojo.com/movies/?id=aboutlastnight14.htm,About Last Night,48637684,2/14/14,631550,"['Christopher McDonald', 'Michael Ealy', 'Regina Hall', 'Joy Bryant', 'Kevin Hart', 'Paula Patton']",['USA'],0
http://www.boxofficemojo.com/movies/?id=weddingcrashers.htm,Wedding Crashers,209255921,7/15/05,23155572,"['Rachel McAdams', 'Vince Vaughn', '(Cameo)', 'Will Ferrell*', 'Jane Seymour', 'Owen Wilson', 'Christopher Walken', 'Isla Fisher', 'Bradley Cooper']",['USA'],1
http://www.boxofficemojo.com/movies/?id=insidious.htm,Insidious,54009150,4/1/11,11545946,"['Patrick Wilson', 'Barbara Hershey', 'Rose Byrne']","['USA', 'Canada']",0
http://www.boxofficemojo.com/movies/?id=doom.htm,Doom,28212337,10/21/05,2406657,"['The Rock', 'Karl Urban', 'Rosamund Pike']","['UK', 'Czech Republic', 'Germany', 'USA']",1
http://www.boxofficemojo.com/movies/?id=babylon.htm,Babylon A.D.,22532572,8/29/08,19069,"['Mark Strong', 'Vin Diesel', 'Michelle Yeoh']","['France', 'UK']",1
http://www.boxofficemojo.com/movies/?id=bigyear.htm,The Big Year,7204138,10/14/11,320280,"['Jack Black', 'Anjelica Huston', 'Steve Martin', 'Dianne Wiest', 'Tim Blake Nelson', 'Rashida Jones', 'Kevin Pollak', 'Anthony Anderson', 'Joel McHale', 'Owen Wilson', 'Brian Dennehy', 'Jim Parsons', 'Rosamund Pike']",['USA'],1
http://www.boxofficemojo.com/movies/?id=lakehouse.htm,The Lake House,52330111,6/16/06,5278471,"['Sandra Bullock', 'Keanu Reeves']","['USA', 'Australia']",0
http://www.boxofficemojo.com/movies/?id=lostcity.htm,The Lost City,2484186,4/28/06,382,"['Dustin Hoffman', 'Benjamin Bratt', 'Andy Garcia', 'Bill Murray']",['USA'],0
http://www.boxofficemojo.com/movies/?id=shame.htm,Shame,3909002,12/2/11,3203687,"['Michael Fassbender', 'James Badge Dale', 'Carey Mulligan']",['UK'],1
